dense_id	source_id	cfa_node_ids
4117	8130987	8130987
4118	8130993	8130993
4119	8131001	8131001
4120	8131003	8131003
4121	8131021	8131021
4122	8131025	8131025
4123	8131027	8131027
4124	8131047	8131047
4125	8131063	8131063
4126	8131075	8131075
4127	8131083	8131083
4128	8131091	8131091
4129	8131093	8131093
4130	8131109	8131109
4131	8131111	8131111
4132	8131115	8131115
4133	8131119	8131119
4134	8131123	8131123
4135	8131141	8131141
4136	8131147	8131147
4137	8131175	8131175
4138	8131177	8131177
4139	8131179	8131179
4140	8131187	8131187
4141	8131193	8131193
4142	8131199	8131199
4143	8131237	8131237
4144	8131251	8131251
4145	8131259	8131259
4146	8131263	8131263
4147	8131301	8131301
4148	8131311	8131311
4149	8131313	8131313
4150	8131325	8131325
4151	8131327	8131327
4152	8131339	8131339
4153	8131347	8131347
4154	8131355	8131355
4155	8131357	8131357
4156	8131361	8131361
4157	8131367	8131367
4158	8131375	8131375
4159	8131385	8131385
4160	8131407	8131407
4161	8131413	8131413
4162	8131415	8131415
4163	8131417	8131417
4164	8131421	8131421
4165	8131435	8131435
4166	8131443	8131443
4167	8131447	8131447
4168	8131461	8131461
4169	8131463	8131463
4170	8131471	8131471
4171	8131491	8131491
4172	8131509	8131509
4173	8131523	8131523
4174	8131525	8131525
4175	8131533	8131533
4176	8131535	8131535
4177	8131547	8131547
4178	8131553	8131553
4179	8131563	8131563
4180	8131565	8131565
4181	8131569	8131569
4182	8131579	8131579
4183	8131581	8131581
4184	8131591	8131591
4185	8131597	8131597
4186	8131605	8131605
4187	8131607	8131607
4188	8131621	8131621
4189	8131625	8131625
4190	8131627	8131627
4191	8131647	8131647
4192	8131651	8131651
4193	8131653	8131653
4194	8131669	8131669
4195	8131677	8131677
4196	8131685	8131685
4197	8131695	8131695
4198	8131705	8131705
4199	8131711	8131711
4200	8131725	8131725
4201	8131733	8131733
4202	8131735	8131735
4203	8131757	8131757
4204	8131767	8131767
4205	8131771	8131771
4206	8131775	8131775
4207	8131777	8131777
4208	8131795	8131795
4209	8131797	8131797
4210	8131801	8131801
4211	8131803	8131803
4212	8131807	8131807
4213	8131827	8131827
4214	8131833	8131833
4215	8131837	8131837
4216	8131851	8131851
4217	8131853	8131853
4218	8131863	8131863
4219	8131871	8131871
4220	8131879	8131879
4221	8131891	8131891
4222	8131897	8131897
4223	8131901	8131901
4224	8131903	8131903
4225	8131907	8131907
4226	8131913	8131913
4227	8131929	8131929
4228	8131931	8131931
4229	8131933	8131933
4230	8131935	8131935
4231	8131937	8131937
4232	8131941	8131941
4233	8131943	8131943
4234	8131945	8131945
4235	8131951	8131951
4236	8131953	8131953
4237	8131961	8131961
4238	8131965	8131965
4239	8131967	8131967
4240	8131969	8131969
4241	8131971	8131971
4242	8131987	8131987
4243	8131989	8131989
4244	8131993	8131993
4245	8131999	8131999
4246	8132007	8132007
4247	8132011	8132011
4248	8132015	8132015
4249	8132017	8132017
4250	8132021	8132021
4251	8132027	8132027
4252	8132029	8132029
4253	8132031	8132031
4254	8132033	8132033
4255	8132037	8132037
4256	8132043	8132043
4257	8132045	8132045
4258	8132049	8132049
4259	8132051	8132051
4260	8132069	8132069
4261	8132071	8132071
4262	8132077	8132077
4263	8132081	8132081
4264	8132085	8132085
4265	8132095	8132095
4266	8132103	8132103
4267	8132107	8132107
4268	8132111	8132111
4269	8132121	8132121
4270	8132127	8132127
4271	8132143	8132143
4272	8132149	8132149
4273	8132153	8132153
4274	8132159	8132159
4275	8132163	8132163
4276	8132177	8132177
4277	8132183	8132183
4278	8132185	8132185
4279	8132195	8132195
4280	8132203	8132203
4281	8132209	8132209
4282	8132221	8132221
4283	8132223	8132223
4284	8132225	8132225
4285	8132231	8132231
4286	8132235	8132235
4287	8132237	8132237
4288	8132239	8132239
4289	8132241	8132241
4290	8132251	8132251
4291	8132253	8132253
4292	8132255	8132255
4293	8132257	8132257
4294	8132259	8132259
4295	8132277	8132277
4296	8132281	8132281
4297	8132283	8132283
4298	8132295	8132295
4299	8132299	8132299
4300	8132301	8132301
4301	8132311	8132311
4302	8132315	8132315
4303	8132317	8132317
4304	8132325	8132325
4305	8132335	8132335
4306	8132337	8132337
4307	8132339	8132339
4308	8132343	8132343
4309	8132347	8132347
4310	8132351	8132351
4311	8132371	8132371
4312	8132381	8132381
4313	8132385	8132385
4314	8132387	8132387
4315	8132391	8132391
4316	8132399	8132399
4317	8132403	8132403
4318	8132405	8132405
4319	8132407	8132407
4320	8132413	8132413
4321	8132415	8132415
4322	8132419	8132419
4323	8132421	8132421
4324	8132423	8132423
4325	8132429	8132429
4326	8132433	8132433
4327	8132435	8132435
4328	8132441	8132441
4329	8132443	8132443
4330	8132445	8132445
4331	8132449	8132449
4332	8132451	8132451
4333	8132455	8132455
4334	8132461	8132461
4335	8132463	8132463
4336	8132467	8132467
4337	8132479	8132479
4338	8132487	8132487
4339	8132491	8132491
4340	8132493	8132493
4341	8132495	8132495
4342	8132497	8132497
4343	8132509	8132509
4344	8132513	8132513
4345	8132515	8132515
4346	8132531	8132531
4347	8132533	8132533
4348	8132535	8132535
4349	8132541	8132541
4350	8132549	8132549
4351	8132561	8132561
4352	8132563	8132563
4353	8132573	8132573
4354	8132575	8132575
4355	8132581	8132581
4356	8132587	8132587
4357	8132595	8132595
4358	8132603	8132603
4359	8132607	8132607
4360	8132617	8132617
4361	8132619	8132619
4362	8132623	8132623
4363	8132627	8132627
4364	8132629	8132629
4365	8132633	8132633
4366	8132635	8132635
4367	8132641	8132641
4368	8132645	8132645
4369	8132649	8132649
4370	8132651	8132651
4371	8132653	8132653
4372	8132657	8132657
4373	8132663	8132663
4374	8132667	8132667
4375	8132669	8132669
4376	8132671	8132671
4377	8132673	8132673
4378	8132687	8132687
4379	8132691	8132691
4380	8132693	8132693
4381	8132697	8132697
4382	8132977	8132977
4383	8133005	8133005
4384	8133013	8133013
4385	8133047	8133047
4386	8133057	8133057
4387	8133079	8133079
4388	8133085	8133085
4389	8133097	8133097
4390	8133173	8133173
4391	8133245	8133245
4392	8133271	8133271
4393	8133273	8133273
4394	8133329	8133329
4395	8133345	8133345
4396	8133353	8133353
4397	8133355	8133355
4398	8133379	8133379
4399	8133385	8133385
4400	8133411	8133411
4401	8133437	8133437
4402	8133439	8133439
4403	8133459	8133459
4404	8133511	8133511
4405	8133517	8133517
4406	8133577	8133577
4407	8133671	8133671
4408	8133681	8133681
4409	8133689	8133689
4410	8133711	8133711
4411	8133727	8133727
4412	8133757	8133757
4413	8133761	8133761
4414	8133773	8133773
4415	8133775	8133775
4416	8133777	8133777
4417	8133845	8133845
4418	8133885	8133885
4419	8133919	8133919
4420	8133921	8133921
4421	8133945	8133945
4422	8133951	8133951
4423	8133995	8133995
4424	8134005	8134005
4425	8134027	8134027
4426	8134029	8134029
4427	8134033	8134033
4428	8134035	8134035
4429	8134081	8134081
4430	8134083	8134083
4431	8134129	8134129
4432	8134131	8134131
4433	8134163	8134163
4434	8134175	8134175
4435	8134179	8134179
4436	8134181	8134181
4437	8134247	8134247
4438	8134299	8134299
4439	8134343	8134343
4440	8134361	8134361
4441	8134383	8134383
4442	8134389	8134389
4443	8134391	8134391
4444	8134441	8134441
4445	8134467	8134467
4446	8134479	8134479
4447	8134491	8134491
4448	8134509	8134509
4449	8134511	8134511
4450	8134513	8134513
4451	8134553	8134553
4452	8134555	8134555
4453	8134589	8134589
4454	8134627	8134627
4455	8134631	8134631
4456	8134645	8134645
4457	8134651	8134651
4458	8134657	8134657
4459	8134695	8134695
4460	8134721	8134721
4461	8134723	8134723
4462	8134869	8134869
4463	8134879	8134879
4464	8134905	8134905
4465	8134919	8134919
4466	8134953	8134953
4467	8134985	8134985
4468	8134987	8134987
4469	8135015	8135015
4470	8135039	8135039
4471	8135055	8135055
4472	8135057	8135057
4473	8135059	8135059
4474	8135077	8135077
4475	8135079	8135079
4476	8135097	8135097
4477	8135111	8135111
4478	8135129	8135129
4479	8135137	8135137
4480	8135195	8135195
4481	8135231	8135231
4482	8135237	8135237
4483	8135239	8135239
4484	8135255	8135255
4485	8135305	8135305
4486	8135311	8135311
4487	8135331	8135331
4488	8135343	8135343
4489	8135345	8135345
4490	8135375	8135375
4491	8135377	8135377
4492	8135395	8135395
4493	8135433	8135433
4494	8135451	8135451
4495	8135467	8135467
4496	8135469	8135469
4497	8135521	8135521
4498	8135589	8135589
4499	8135615	8135615
4500	8135617	8135617
4501	8135627	8135627
4502	8135641	8135641
4503	8135645	8135645
4504	8135647	8135647
4505	8135657	8135657
4506	8135665	8135665
4507	8135673	8135673
4508	8135675	8135675
4509	8135699	8135699
4510	8135701	8135701
4511	8135717	8135717
4512	8135721	8135721
4513	8135723	8135723
4514	8135731	8135731
4515	8135733	8135733
4516	8135753	8135753
4517	8135783	8135783
4518	8135785	8135785
4519	8135789	8135789
4520	8135795	8135795
4521	8135797	8135797
4522	8135831	8135831
4523	8135839	8135839
4524	8135899	8135899
4525	8135901	8135901
4526	8135935	8135935
4527	8135937	8135937
4528	8136001	8136001
4529	8136073	8136073
4530	8136083	8136083
4531	8136125	8136125
4532	8136145	8136145
4533	8136147	8136147
4534	8136153	8136153
4535	8136169	8136169
4536	8136171	8136171
4537	8136177	8136177
4538	8136239	8136239
4539	8136241	8136241
4540	8136243	8136243
4541	8136261	8136261
4542	8136263	8136263
4543	8136273	8136273
4544	8136275	8136275
4545	8136303	8136303
4546	8136323	8136323
4547	8136357	8136357
4548	8136359	8136359
4549	8136397	8136397
4550	8136401	8136401
4551	8136425	8136425
4552	8136449	8136449
4553	8136455	8136455
4554	8136585	8136585
4555	8136587	8136587
4556	8136603	8136603
4557	8136621	8136621
4558	8136629	8136629
4559	8136639	8136639
4560	8136641	8136641
4561	8136663	8136663
4562	8136669	8136669
4563	8136681	8136681
4564	8136701	8136701
4565	8136733	8136733
4566	8136771	8136771
4567	8136773	8136773
4568	8136777	8136777
4569	8136795	8136795
4570	8136797	8136797
4571	8136811	8136811
4572	8136863	8136863
4573	8136865	8136865
4574	8136867	8136867
4575	8136917	8136917
4576	8136971	8136971
4577	8136981	8136981
4578	8136983	8136983
4579	8136985	8136985
4580	8136997	8136997
4581	8137021	8137021
4582	8137023	8137023
4583	8137051	8137051
4584	8137077	8137077
4585	8137103	8137103
4586	8137113	8137113
4587	8137119	8137119
4588	8137121	8137121
4589	8137123	8137123
4590	8137131	8137131
4591	8137149	8137149
4592	8137151	8137151
4593	8137181	8137181
4594	8137183	8137183
4595	8137197	8137197
4596	8137217	8137217
4597	8137219	8137219
4598	8137253	8137253
4599	8137277	8137277
4600	8137279	8137279
4601	8137303	8137303
4602	8137444	8137444
4603	8137446	8137446
4604	8137448	8137448
4605	8137450	8137450
4606	8137454	8137454
4607	8137476	8137476
4608	8137498	8137498
4609	8137506	8137506
4610	8137508	8137508
4611	8137510	8137510
4612	8137512	8137512
4613	8137552	8137552
4614	8137554	8137554
4615	8137604	8137604
4616	8137638	8137638
4617	8137644	8137644
4618	8137646	8137646
4619	8137658	8137658
4620	8137672	8137672
4621	8137710	8137710
4622	8137748	8137748
4623	8137766	8137766
4624	8137790	8137790
4625	8137800	8137800
4626	8137803	8137803
4627	8137805	8137805
4628	8137833	8137833
4629	8137835	8137835
4630	8137837	8137837
4631	8137865	8137865
4632	8137867	8137867
4633	8137873	8137873
4634	8137877	8137877
4635	8137901	8137901
4636	8137911	8137911
4637	8137979	8137979
4638	8138051	8138051
4639	8138053	8138053
4640	8138069	8138069
4641	8138077	8138077
4642	8138079	8138079
4643	8138081	8138081
4644	8138091	8138091
4645	8138093	8138093
4646	8138095	8138095
4647	8138103	8138103
4648	8138105	8138105
4649	8138107	8138107
4650	8138109	8138109
4651	8138111	8138111
4652	8138113	8138113
4653	8138152	8138152
4654	8138234	8138234
4655	8138236	8138236
4656	8138242	8138242
4657	8138256	8138256
4658	8138272	8138272
4659	8138274	8138274
4660	8138276	8138276
4661	8138293	8138293
4662	8138301	8138301
4663	8138345	8138345
4664	8138347	8138347
4665	8138357	8138357
4666	8138359	8138359
4667	8138361	8138361
4668	8138363	8138363
4669	8138413	8138413
4670	8138415	8138415
4671	8138473	8138473
4672	8138497	8138497
4673	8138509	8138509
4674	8138557	8138557
4675	8138565	8138565
4676	8138567	8138567
4677	8138603	8138603
4678	8138633	8138633
4679	8138635	8138635
4680	8138657	8138657
4681	8138659	8138659
4682	8138677	8138677
4683	8138679	8138679
4684	8138681	8138681
4685	8138683	8138683
4686	8138745	8138745
4687	8138747	8138747
4688	8138761	8138761
4689	8138763	8138763
4690	8138825	8138825
4691	8138869	8138869
4692	8138871	8138871
4693	8138873	8138873
4694	8138875	8138875
4695	8138889	8138889
4696	8138925	8138925
4697	8138927	8138927
4698	8138935	8138935
4699	8138952	8138952
4700	8138954	8138954
4701	8138956	8138956
4702	8138958	8138958
4703	8138994	8138994
4704	8138996	8138996
4705	8139002	8139002
4706	8139004	8139004
4707	8139030	8139030
4708	8139034	8139034
4709	8139036	8139036
4710	8139050	8139050
4711	8139058	8139058
4712	8139060	8139060
4713	8139122	8139122
4714	8139124	8139124
4715	8139164	8139164
4716	8139170	8139170
4717	8139182	8139182
4718	8139184	8139184
4719	8139190	8139190
4720	8139192	8139192
4721	8139202	8139202
4722	8139204	8139204
4723	8139226	8139226
4724	8139228	8139228
4725	8139242	8139242
4726	8139246	8139246
4727	8139258	8139258
4728	8139260	8139260
4729	8139272	8139272
4730	8139280	8139280
4731	8139296	8139296
4732	8139310	8139310
4733	8139312	8139312
4734	8139318	8139318
4735	8139320	8139320
4736	8139322	8139322
4737	8139326	8139326
4738	8139328	8139328
4739	8139338	8139338
4740	8139340	8139340
4741	8139352	8139352
4742	8139354	8139354
4743	8139356	8139356
4744	8139383	8139383
4745	8139394	8139394
4746	8139396	8139396
4747	8139398	8139398
4748	8139406	8139406
4749	8139418	8139418
4750	8139420	8139420
4751	8139434	8139434
4752	8139436	8139436
4753	8139454	8139454
4754	8139456	8139456
4755	8139466	8139466
4756	8139468	8139468
4757	8139470	8139470
4758	8139490	8139490
4759	8139492	8139492
4760	8139494	8139494
4761	8139498	8139498
4762	8139502	8139502
4763	8139508	8139508
4764	8139510	8139510
4765	8139524	8139524
4766	8139528	8139528
4767	8139530	8139530
4768	8139538	8139538
4769	8139540	8139540
4770	8139542	8139542
4771	8139544	8139544
4772	8139558	8139558
4773	8139560	8139560
4774	8139562	8139562
4775	8139564	8139564
4776	8139572	8139572
4777	8139574	8139574
4778	8139576	8139576
4779	8139578	8139578
4780	8139588	8139588
4781	8139606	8139606
4782	8139610	8139610
4783	8139622	8139622
4784	8139630	8139630
4785	8139632	8139632
4786	8139634	8139634
4787	8139650	8139650
4788	8139664	8139664
4789	8139692	8139692
4790	8139696	8139696
4791	8139704	8139704
4792	8139708	8139708
4793	8139740	8139740
4794	8139742	8139742
4795	8139748	8139748
4796	8139768	8139768
4797	8139770	8139770
4798	8139776	8139776
4799	8139778	8139778
4800	8139800	8139800
4801	8139802	8139802
4802	8139838	8139838
4803	8139852	8139852
4804	8139854	8139854
4805	8139856	8139856
4806	8139858	8139858
4807	8139868	8139868
4808	8139874	8139874
4809	8139880	8139880
4810	8139882	8139882
4811	8139888	8139888
4812	8139890	8139890
4813	8139898	8139898
4814	8139900	8139900
4815	8139934	8139934
4816	8139944	8139944
4817	8139946	8139946
4818	8139948	8139948
4819	8139950	8139950
4820	8139956	8139956
4821	8139966	8139966
4822	8139968	8139968
4823	8139974	8139974
4824	8139986	8139986
4825	8139988	8139988
4826	8140002	8140002
4827	8140004	8140004
4828	8140030	8140030
4829	8140032	8140032
4830	8140034	8140034
4831	8140036	8140036
4832	8140040	8140040
4833	8140046	8140046
4834	8140048	8140048
4835	8140112	8140112
4836	8140116	8140116
4837	8140118	8140118
4838	8140120	8140120
4839	8140122	8140122
4840	8140124	8140124
4841	8140154	8140154
4842	8140182	8140182
4843	8140188	8140188
4844	8140196	8140196
4845	8140218	8140218
4846	8140220	8140220
4847	8140228	8140228
4848	8140266	8140266
4849	8140270	8140270
4850	8140272	8140272
4851	8140280	8140280
4852	8140286	8140286
4853	8140288	8140288
4854	8140310	8140310
4855	8140324	8140324
4856	8140348	8140348
4857	8140350	8140350
4858	8140362	8140362
4859	8140364	8140364
4860	8140408	8140408
4861	8140410	8140410
4862	8140416	8140416
4863	8140418	8140418
4864	8140434	8140434
4865	8140474	8140474
4866	8140540	8140540
4867	8140548	8140548
4868	8140562	8140562
4869	8140596	8140596
4870	8140598	8140598
4871	8140600	8140600
4872	8140606	8140606
4873	8140608	8140608
4874	8140614	8140614
4875	8140616	8140616
4876	8140618	8140618
4877	8140626	8140626
4878	8140638	8140638
4879	8140640	8140640
4880	8140658	8140658
4881	8140660	8140660
4882	8140670	8140670
4883	8140672	8140672
4884	8140678	8140678
4885	8140749	8140749
4886	8140783	8140783
4887	8140801	8140801
4888	8140803	8140803
4889	8140805	8140805
4890	8140821	8140821
4891	8140849	8140849
4892	8140873	8140873
4893	8140911	8140911
4894	8140921	8140921
4895	8140923	8140923
4896	8140925	8140925
4897	8140931	8140931
4898	8140933	8140933
4899	8140961	8140961
4900	8141091	8141091
4901	8141099	8141099
4902	8141101	8141101
4903	8141105	8141105
4904	8141109	8141109
4905	8141123	8141123
4906	8141153	8141153
4907	8141155	8141155
4908	8141183	8141183
4909	8141199	8141199
4910	8141201	8141201
4911	8141203	8141203
4912	8141233	8141233
4913	8141235	8141235
4914	8141279	8141279
4915	8141309	8141309
4916	8141341	8141341
4917	8141379	8141379
4918	8141391	8141391
4919	8141397	8141397
4920	8141405	8141405
4921	8141417	8141417
4922	8141441	8141441
4923	8141449	8141449
4924	8141455	8141455
4925	8141465	8141465
4926	8141485	8141485
4927	8141539	8141539
4928	8141551	8141551
4929	8141587	8141587
4930	8141589	8141589
4931	8141595	8141595
4932	8141603	8141603
4933	8141617	8141617
4934	8141621	8141621
4935	8141623	8141623
4936	8141645	8141645
4937	8141655	8141655
4938	8141657	8141657
4939	8141661	8141661
4940	8141663	8141663
4941	8141669	8141669
4942	8141671	8141671
4943	8141677	8141677
4944	8141691	8141691
4945	8141693	8141693
4946	8141699	8141699
4947	8141703	8141703
4948	8141731	8141731
4949	8141743	8141743
4950	8141747	8141747
4951	8141755	8141755
4952	8141759	8141759
4953	8141769	8141769
4954	8141777	8141777
4955	8141785	8141785
4956	8141789	8141789
4957	8141815	8141815
4958	8141823	8141823
4959	8141851	8141851
4960	8141867	8141867
4961	8141869	8141869
4962	8141879	8141879
4963	8141937	8141937
4964	8141947	8141947
4965	8141951	8141951
4966	8141967	8141967
4967	8141971	8141971
4968	8142039	8142039
4969	8142059	8142059
4970	8142115	8142115
4971	8142123	8142123
4972	8142131	8142131
4973	8142167	8142167
4974	8142171	8142171
4975	8142175	8142175
4976	8142197	8142197
4977	8142207	8142207
4978	8142213	8142213
4979	8142221	8142221
4980	8142247	8142247
4981	8142251	8142251
4982	8142253	8142253
4983	8142259	8142259
4984	8142261	8142261
4985	8142277	8142277
4986	8142283	8142283
4987	8142285	8142285
4988	8142293	8142293
4989	8142303	8142303
4990	8142307	8142307
4991	8142325	8142325
4992	8142327	8142327
4993	8142329	8142329
4994	8142333	8142333
4995	8142335	8142335
4996	8142341	8142341
4997	8142343	8142343
4998	8142349	8142349
4999	8142367	8142367
5000	8142377	8142377
5001	8142389	8142389
5002	8142391	8142391
5003	8142401	8142401
5004	8142409	8142409
5005	8142411	8142411
5006	8142415	8142415
5007	8142419	8142419
5008	8142427	8142427
5009	8142437	8142437
5010	8142445	8142445
5011	8142453	8142453
5012	8142457	8142457
5013	8142495	8142495
5014	8142517	8142517
5015	8142521	8142521
5016	8142525	8142525
5017	8142535	8142535
5018	8142539	8142539
5019	8142553	8142553
5020	8142591	8142591
5021	8142597	8142597
5022	8142657	8142657
5023	8142663	8142663
5024	8142681	8142681
5025	8142793	8142793
5026	8142799	8142799
5027	8142841	8142841
5028	8142913	8142913
5029	8142917	8142917
5030	8143099	8143099
5031	8143231	8143231
5032	8143235	8143235
5033	8143267	8143267
5034	8143285	8143285
5035	8143291	8143291
5036	8143297	8143297
5037	8143307	8143307
5038	8144201	8144201
5039	8144207	8144207
5040	8144225	8144225
5041	8144235	8144235
5042	8144255	8144255
5043	8144399	8144399
5044	8144403	8144403
5045	8144405	8144405
5046	8144501	8144501
5047	8144507	8144507
5048	8144511	8144511
5049	8144513	8144513
5050	8144529	8144529
5051	8144671	8144671
5052	8144677	8144677
5053	8144683	8144683
5054	8144689	8144689
5055	8144695	8144695
5056	8144897	8144897
5057	8144971	8144971
5058	8144977	8144977
5059	8144983	8144983
5060	8144989	8144989
5061	8145079	8145079
5062	8145185	8145185
5063	8145189	8145189
5064	8145191	8145191
5065	8145201	8145201
5066	8145203	8145203
5067	8145221	8145221
5068	8145227	8145227
5069	8145257	8145257
5070	8145263	8145263
5071	8145269	8145269
5072	8145275	8145275
5073	8145281	8145281
5074	8145285	8145285
5075	8145297	8145297
5076	8145303	8145303
5077	8145309	8145309
5078	8145313	8145313
5079	8145315	8145315
5080	8145333	8145333
5081	8145405	8145405
5082	8145489	8145489
5083	8145499	8145499
5084	8145511	8145511
5085	8145513	8145513
5086	8145531	8145531
5087	8145533	8145533
5088	8145563	8145563
5089	8145617	8145617
5090	8145623	8145623
5091	8145647	8145647
5092	8145653	8145653
5093	8145683	8145683
5094	8145731	8145731
5095	8145785	8145785
5096	8145815	8145815
5097	8145819	8145819
5098	8145821	8145821
5099	8145863	8145863
5100	8145873	8145873
5101	8145959	8145959
5102	8145967	8145967
5103	8145999	8145999
5104	8146003	8146003
5105	8146009	8146009
5106	8146011	8146011
5107	8146025	8146025
5108	8146027	8146027
5109	8146034	8146034
5110	8146038	8146038
5111	8146040	8146040
5112	8146042	8146042
5113	8146046	8146046
5114	8146076	8146076
5115	8146082	8146082
5116	8146092	8146092
5117	8146096	8146096
5118	8146098	8146098
5119	8146104	8146104
5120	8146130	8146130
5121	8146208	8146208
5122	8146214	8146214
5123	8184093	8184093
5124	8300549	8300549
5125	8375509	8375509
5126	8395035	8395035
5127	8415237	8415237
5128	8522583	8522583
5129	8619105	8619105
5130	8749461	8749461
5131	8847185	8847185
5132	9577845	9577845
5133	10134907	10134907
5134	10747743	10747743
5135	10776581	10776581
5136	10906597	10906597
5137	12291929	12291929
5138	12590129	12590129
5139	13137217	13137217
