node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,depth,kmer_distance_to_class_mean
0,7,7,2.0,0.0,5139.0,1.0,984.0,0,0,8,2 path,1 all neighbours foreign,65.84839630126953,18.349256448917902
1,8,8,2.0,0.0,5139.0,0.0,452.0,1,0,7,2 path,0 no foreign neighbour,64.88829803466797,41.67465238069153
2,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,8,2 path,mixed,63.98400115966797,76.33990713908291
3,9,9,2.0,0.0,5139.0,0.5,373.0,1,1,8,2 path,mixed,63.94540023803711,53.64721323108343
4,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,9,2 path,mixed,64.39559936523438,7.198413254489779
5,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,0,2 path,0 no foreign neighbour,53.672698974609375,1.8149365919766454
6,3,3,2.0,0.0,5139.0,0.0,295.0,1,1,2,2 path,0 no foreign neighbour,66.24199676513672,18.294757490275757
7,7,7,4.0,0.0,5139.0,1.0,984.0,1,1,4,3+ branch,1 all neighbours foreign,1336.93994140625,2.5726276694375807
8,4,4,3.0,0.0,5139.0,0.0,543.0,1,1,6,3+ branch,0 no foreign neighbour,182.0780029296875,1.827037112876743
9,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,0,3+ branch,mixed,20.268299102783203,1.8663334064434625
10,2,2,1.0,0.0,5139.0,0.0,234.0,1,1,4,1 tip,0 no foreign neighbour,679.1959838867188,8.093804325101559
11,8,8,3.0,0.0,5139.0,0.3333333333333333,452.0,1,1,5,3+ branch,mixed,14.523099899291992,4.926304869793899
12,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,6,3+ branch,mixed,190.90699768066406,1.6414436864723732
13,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,1,1,6,3+ branch,mixed,195.72500610351562,3.4038128408753145
14,6,6,3.0,0.0,5139.0,1.0,733.0,0,0,4,3+ branch,1 all neighbours foreign,1332.75,3.232471944594527
15,3,3,2.0,0.0,5139.0,1.0,295.0,1,1,0,2 path,1 all neighbours foreign,56.72570037841797,5.540400685490258
16,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,10.741399765014648,1.075403698960671
17,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,6,3+ branch,mixed,107.13999938964844,1.025239995619272
18,0,0,4.0,0.0,5139.0,0.25,914.0,0,0,6,3+ branch,mixed,127.86000061035156,0.5879725035452547
19,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,113.53900146484375,3.2633644073297936
20,7,7,3.0,0.0,5139.0,0.3333333333333333,984.0,1,1,4,3+ branch,mixed,326.6499938964844,2.7502158604640687
21,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,133.0260009765625,3.069338421917885
22,0,0,4.0,0.0,5139.0,0.75,914.0,0,0,6,3+ branch,mixed,157.83700561523438,0.8010638676266453
23,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,112.22100067138672,2.6580339256084766
24,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,6,3+ branch,0 no foreign neighbour,272.25201416015625,10.240850985556278
25,9,9,4.0,0.0,5139.0,0.0,373.0,1,1,6,3+ branch,0 no foreign neighbour,118.21299743652344,3.122096440062283
26,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,4,3+ branch,0 no foreign neighbour,648.9199829101562,4.162403409176735
27,6,6,4.0,0.0,5139.0,0.5,733.0,0,0,4,3+ branch,mixed,1192.0799560546875,3.201215190178446
28,4,4,3.0,0.0,5139.0,0.0,543.0,1,1,2,3+ branch,0 no foreign neighbour,271.1189880371094,1.8273537463106377
29,8,8,4.0,0.0,5139.0,0.0,452.0,1,0,6,3+ branch,0 no foreign neighbour,168.16000366210938,4.764837604311083
30,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,2,2 path,mixed,128.98599243164062,8.859826271733091
31,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,111.1969985961914,4.758377618549828
32,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,2,2 path,mixed,128.656005859375,1.176847322000722
33,4,4,1.0,0.0,5139.0,0.0,543.0,1,1,4,1 tip,0 no foreign neighbour,252.25799560546875,1.7891265093469089
34,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,130.99000549316406,8.148888868291474
35,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,226.41200256347656,4.713894501679818
36,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,98.8958969116211,2.698965884202456
37,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,91.3843002319336,3.364913694916896
38,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,140.77699279785156,4.868817235223866
39,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,128.65699768066406,4.777528545581561
40,0,0,4.0,0.0,5139.0,0.75,914.0,0,0,6,3+ branch,mixed,166.2530059814453,0.8305231065306887
41,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,6,3+ branch,0 no foreign neighbour,156.3719940185547,10.792971413661764
42,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,6,3+ branch,0 no foreign neighbour,120.63800048828125,5.39153659898024
43,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,1,1,6,3+ branch,mixed,140.6790008544922,3.4230873892997944
44,4,4,4.0,0.0,5139.0,0.0,543.0,1,1,6,3+ branch,0 no foreign neighbour,213.2550048828125,1.839290985107453
45,4,4,4.0,0.0,5139.0,0.75,543.0,1,1,6,3+ branch,mixed,247.5019989013672,1.451141222554964
46,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,118.5530014038086,3.2210951079075505
47,7,7,3.0,0.0,5139.0,0.3333333333333333,984.0,0,0,0,3+ branch,mixed,84.8759994506836,2.827382958729364
48,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,223.06900024414062,5.3227686288928355
49,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,134.16700744628906,1.9443932574307345
50,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,2,2 path,0 no foreign neighbour,132.68899536132812,12.446078297665823
51,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,6,3+ branch,mixed,190.23599243164062,1.0423277102632955
52,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,117.31600189208984,2.7033205991355826
53,0,0,1.0,0.0,5139.0,1.0,914.0,0,0,2,1 tip,1 all neighbours foreign,172.39700317382812,1.0114629092325669
54,8,8,3.0,0.0,5139.0,0.6666666666666666,452.0,1,1,4,3+ branch,mixed,1386.47998046875,4.56212963985579
55,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,2,2 path,mixed,133.3459930419922,16.72840652217419
56,0,0,4.0,0.0,5139.0,0.25,914.0,0,0,6,3+ branch,mixed,130.64300537109375,0.672538730327001
57,8,8,3.0,0.0,5139.0,0.3333333333333333,452.0,1,1,4,3+ branch,mixed,231.06500244140625,4.910094382578897
58,7,7,3.0,0.0,5139.0,0.3333333333333333,984.0,0,0,0,3+ branch,mixed,14.459500312805176,2.8413132066480924
59,7,7,2.0,0.0,5139.0,0.5,984.0,1,1,6,2 path,mixed,186.79200744628906,2.8196901233484395
60,7,7,2.0,0.0,5139.0,0.0,984.0,1,1,6,2 path,0 no foreign neighbour,20.368999481201172,2.8291162020637635
61,7,7,3.0,0.0,5139.0,0.0,984.0,1,1,4,3+ branch,0 no foreign neighbour,241.48800659179688,2.813114987565313
62,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,101.16500091552734,10.636932452559575
63,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,134.4429931640625,7.881946974088254
64,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,134.08700561523438,7.206043282715351
65,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,116.61499786376953,5.152697296100452
66,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,129.11300659179688,2.5209053227410148
67,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,135.04600524902344,1.2403031727042906
68,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,2,3+ branch,mixed,130.447998046875,9.887905982891507
69,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,67.3031997680664,2.7254393406489217
70,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,95.25440216064453,3.3003330146670056
71,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,6,3+ branch,0 no foreign neighbour,88.09439849853516,8.105610693647849
72,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,120.55599975585938,4.305255858986795
73,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,129.16600036621094,1.4401619460851445
74,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,0,0,4,3+ branch,mixed,525.3839721679688,3.4348088837597985
75,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,0,0,4,3+ branch,mixed,90.76920318603516,3.4190686726360955
76,8,8,3.0,0.0,5139.0,0.3333333333333333,452.0,1,1,6,3+ branch,mixed,193.9040069580078,4.8557920687510014
77,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,4,3+ branch,0 no foreign neighbour,225.90899658203125,4.886696198247531
78,8,8,2.0,0.0,5139.0,0.5,452.0,1,1,4,2 path,mixed,131.77999877929688,4.891396953417677
79,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,118.7040023803711,10.048974961047875
80,7,7,4.0,0.0,5139.0,0.0,984.0,0,0,9,3+ branch,0 no foreign neighbour,132.4080047607422,1.3408640667943061
81,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,103.81300354003906,4.835038755235967
82,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,0,2 path,0 no foreign neighbour,101.91699981689453,3.3043860160228786
83,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,98.92769622802734,3.309010485174095
84,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,1,1,4,3+ branch,mixed,838.9550170898438,0.7566611455383547
85,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,123.39800262451172,3.014105554711579
86,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,135.57400512695312,1.8548977357893954
87,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,104.65599822998047,8.03816464128371
88,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,6,3+ branch,mixed,129.56100463867188,1.6733548951849915
89,4,4,4.0,0.0,5139.0,1.0,543.0,1,1,4,3+ branch,1 all neighbours foreign,870.9810180664062,1.203947634284065
90,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,96.6093978881836,3.2885499564040503
91,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,95.8584976196289,8.060518525842868
92,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,131.20599365234375,3.6907119891043165
93,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,131.9550018310547,4.111331728790272
94,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,2,3+ branch,mixed,124.9209976196289,0.7246021606135314
95,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,70.56600189208984,3.668301127164403
96,9,9,4.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,53.38460159301758,3.6717899277544603
97,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,58.444400787353516,3.6722984360172486
98,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,2,3+ branch,mixed,132.7969970703125,7.002989308521962
99,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,0,3+ branch,0 no foreign neighbour,92.93499755859375,5.393592558751603
100,7,7,3.0,0.0,5139.0,0.6666666666666666,984.0,1,1,6,3+ branch,mixed,116.50499725341797,2.459674083820294
101,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,2,2 path,0 no foreign neighbour,134.8419952392578,5.439753804452238
102,7,7,3.0,0.0,5139.0,0.0,984.0,0,0,0,3+ branch,0 no foreign neighbour,64.03520202636719,2.8120661211953455
103,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,122.72200012207031,3.3072028628155024
104,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,2,3+ branch,mixed,130.68699645996094,1.8672822283463564
105,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,2,3+ branch,mixed,135.16600036621094,1.4133545191879704
106,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,98.47699737548828,5.386531127877944
107,7,7,3.0,0.0,5139.0,0.6666666666666666,984.0,1,1,6,3+ branch,mixed,132.47500610351562,2.6158996360203397
108,2,2,2.0,0.0,5139.0,0.0,234.0,1,1,4,2 path,0 no foreign neighbour,70.89469909667969,8.206560045206766
109,2,2,4.0,0.1666666716337204,5139.0,0.25,234.0,1,1,4,3+ branch,mixed,817.4550170898438,8.18603922063343
110,2,2,3.0,0.3333333432674408,5139.0,0.3333333333333333,234.0,1,1,4,3+ branch,mixed,653.8740234375,8.082060468848757
111,7,7,3.0,0.0,5139.0,0.6666666666666666,984.0,1,1,6,3+ branch,mixed,113.31700134277344,2.6270413249215
112,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,133.3769989013672,4.439187840163666
113,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,135.3470001220703,0.843469385222965
114,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,60.02840042114258,3.393565354150312
115,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,135.41200256347656,1.5383773153747469
116,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,0,3+ branch,mixed,18.772199630737305,3.456153088779419
117,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,221.2239990234375,2.664969784788635
118,7,7,3.0,0.0,5139.0,0.3333333333333333,984.0,1,1,6,3+ branch,mixed,85.62049865722656,2.8051301381330993
119,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,130.79200744628906,1.7768949221521513
120,9,9,4.0,0.0,5139.0,0.0,373.0,1,1,6,3+ branch,0 no foreign neighbour,94.10399627685547,3.5555593167803554
121,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,100.09400177001953,2.7505317423334255
122,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,0,2 path,mixed,126.5,2.3774821516259155
123,6,6,3.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,131.16900634765625,2.697646398179883
124,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,251.19200134277344,1.0173419732967217
125,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,2,3+ branch,mixed,129.36500549316406,0.8821745117792432
126,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,127.80999755859375,3.076642325484144
127,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,134.29800415039062,19.246124051373105
128,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,133.093994140625,2.8781569535842726
129,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,131.51100158691406,12.743521565876703
130,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,132.4459991455078,1.2427809126508034
131,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,99.48629760742188,5.189350574653745
132,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,2,3+ branch,mixed,132.65499877929688,10.703963154320718
133,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,1,1,6,3+ branch,mixed,116.05400085449219,3.0925442371914356
134,7,7,2.0,0.0,5139.0,1.0,984.0,1,1,6,2 path,1 all neighbours foreign,120.67500305175781,2.5368181610650122
135,4,4,3.0,0.0,5139.0,1.0,543.0,1,1,2,3+ branch,1 all neighbours foreign,131.8070068359375,11.394617838462887
136,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,2,3+ branch,mixed,133.46600341796875,10.504078077714414
137,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,131.37899780273438,3.6011723830222646
138,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,132.82200622558594,12.189627272649586
139,6,6,3.0,0.0,5139.0,0.0,733.0,1,1,0,3+ branch,0 no foreign neighbour,120.9020004272461,2.9442486382093316
140,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,2,2 path,0 no foreign neighbour,133.84800720214844,6.983740887915799
141,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,6,3+ branch,mixed,127.25800323486328,1.52301295630249
142,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,1,1,5,3+ branch,mixed,6.0,3.4589806291948046
143,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,0,2 path,mixed,79.24620056152344,3.4268319190615566
144,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,6,2 path,mixed,79.368896484375,3.437449199872564
145,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,116.8489990234375,0.6781349482674067
146,4,4,4.0,0.0,5139.0,0.75,543.0,1,1,2,3+ branch,mixed,131.4949951171875,23.231680528006176
147,7,7,4.0,0.0,5139.0,0.0,984.0,1,1,6,3+ branch,0 no foreign neighbour,134.91400146484375,1.8255622574091097
148,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,116.04100036621094,2.632347989375284
149,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,104.76300048828125,5.233044287127839
150,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,111.26499938964844,3.190501529219161
151,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,133.41299438476562,21.590000632139315
152,4,4,4.0,0.0,5139.0,0.25,543.0,1,1,2,3+ branch,mixed,129.94700622558594,5.72718982610693
153,0,0,4.0,0.0,5139.0,0.0,914.0,0,0,6,3+ branch,0 no foreign neighbour,126.18599700927734,0.5709396090331573
154,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,130.4499969482422,1.1823338061079263
155,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,130.91900634765625,14.066072324604367
156,0,0,4.0,0.0,5139.0,0.0,914.0,0,0,6,3+ branch,0 no foreign neighbour,103.35700225830078,0.954045786575085
157,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,129.65499877929688,6.209461292029811
158,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,130.61399841308594,4.871113955054597
159,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,110.87200164794922,2.5291566736368902
160,4,4,4.0,0.0,5139.0,0.25,543.0,1,1,2,3+ branch,mixed,134.71600341796875,4.90072195893991
161,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,131.89100646972656,4.194085418140218
162,0,0,4.0,0.0,5139.0,0.0,914.0,0,0,5,3+ branch,0 no foreign neighbour,1.0,1.0805289331289059
163,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,2,3+ branch,mixed,131.84500122070312,3.156231015095003
164,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,90.74729919433594,3.31721774012229
165,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,2,3+ branch,mixed,132.3040008544922,7.996103060088583
166,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,105.70800018310547,3.1917787151426076
167,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,109.02999877929688,5.339609959746161
168,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,131.98800659179688,4.451648481322918
169,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,130.49200439453125,13.929397799458291
170,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,2,2 path,mixed,131.4739990234375,21.398164303877984
171,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,120.98699951171875,0.5418324255101641
172,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,131.91799926757812,10.642469869565295
173,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,2,2 path,mixed,131.468994140625,15.138022948502126
174,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,121.22100067138672,3.04994493007184
175,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,131.30599975585938,2.469990158911697
176,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,2,3+ branch,mixed,131.85699462890625,13.302101505616928
177,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,131.1510009765625,17.967040022324305
178,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,134.92300415039062,3.631112174657539
179,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,132.11500549316406,38.940228349046734
180,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,2,3+ branch,mixed,134.7050018310547,2.7791492222121015
181,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,8,3+ branch,mixed,132.01699829101562,15.536925327972238
182,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,130.4510040283203,0.8205013582715048
183,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,130.447998046875,8.819786134505636
184,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,132.03199768066406,3.2106630772120015
185,4,4,4.0,0.0,5139.0,0.75,543.0,1,1,6,3+ branch,mixed,134.16900634765625,1.6263457054967034
186,4,4,4.0,0.0,5139.0,0.25,543.0,1,1,2,3+ branch,mixed,130.58200073242188,6.376208983640768
187,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,8,3+ branch,mixed,132.65899658203125,22.381352730097177
188,3,3,2.0,0.0,5139.0,0.5,295.0,1,1,4,2 path,mixed,348.0719909667969,5.367627951057524
189,0,0,2.0,0.0,5139.0,1.0,914.0,1,0,4,2 path,1 all neighbours foreign,460.1629943847656,0.9072922294867716
190,3,3,3.0,0.0,5139.0,0.6666666666666666,295.0,1,1,4,3+ branch,mixed,718.3079833984375,5.467839955119273
191,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,118.81099700927734,0.6008716105445342
192,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,127.32599639892578,1.8972883155831208
193,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,124.53399658203125,0.519744929304236
194,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,2,2 path,1 all neighbours foreign,133.25399780273438,19.21391954575645
195,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,6,3+ branch,mixed,132.48500061035156,2.670262678912171
196,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,8,3+ branch,mixed,134.1529998779297,31.229961470631167
197,0,0,4.0,0.0,5139.0,0.25,914.0,0,0,2,3+ branch,mixed,133.11700439453125,38.595857702780634
198,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,121.64399719238281,1.5013185793508332
199,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,133.8699951171875,17.4745928170966
200,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,133.90499877929688,8.023017008571788
201,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,131.17300415039062,6.223600249887002
202,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,2,3+ branch,mixed,131.98500061035156,7.545742247482127
203,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,131.3489990234375,18.804490253445643
204,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,131.51199340820312,11.82793844715096
205,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,130.20899963378906,9.26117679566345
206,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,131.84800720214844,11.948572400606384
207,0,0,4.0,0.0,5139.0,0.5,914.0,1,0,8,3+ branch,mixed,132.99200439453125,15.431738811473057
208,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,6,3+ branch,0 no foreign neighbour,117.39600372314453,7.985620647994279
209,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,133.35899353027344,1.5644070722084213
210,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,131.14199829101562,6.000993227189445
211,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,130.7429962158203,8.988976078262787
212,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,129.4040069580078,1.1281263842054696
213,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,113.77300262451172,5.2927453772243425
214,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,8,3+ branch,mixed,130.02499389648438,20.425417059317986
215,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,128.6020050048828,7.4428804704717315
216,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,135.4530029296875,12.614641276431632
217,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,132.80099487304688,12.591037665960794
218,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,2,3+ branch,mixed,132.28399658203125,28.957306454423257
219,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,132.97500610351562,3.3624967713383067
220,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,2,2 path,0 no foreign neighbour,133.64500427246094,6.74025224978472
221,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,131.45199584960938,14.999039895066204
222,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,113.50199890136719,2.4212532198742704
